Boy1,90,86,97,57,Generous
Boy2,69,13,70,67,Generous
Boy3,2,31,4,27,Generous
Boy4,53,58,76,24,Geek
Boy5,14,34,58,32,Miser
Boy6,35,90,89,47,Generous
Boy7,72,60,34,4,Geek
Boy8,62,58,60,31,Geek
Boy9,85,60,97,84,Generous
Boy10,79,71,86,69,Miser
Boy11,53,69,23,66,Geek
Boy12,49,51,12,96,Generous
Boy13,12,91,39,62,Miser
Boy14,48,44,65,38,Miser
Boy15,59,96,25,5,Geek
Boy16,96,7,6,6,Miser
Boy17,7,4,69,34,Generous
Boy18,16,10,71,11,Generous
Boy19,53,97,38,99,Miser
Boy20,95,79,51,73,Miser
Boy21,37,81,65,84,Geek
Boy22,95,13,16,4,Miser
Boy23,41,5,18,14,Miser
Boy24,87,54,80,73,Geek
Boy25,45,34,2,37,Generous
Boy26,29,98,33,33,Generous
Boy27,18,35,55,36,Miser
Boy28,75,99,85,38,Geek
Boy29,86,81,28,42,Generous
Boy30,30,53,72,89,Generous
Boy31,85,27,45,93,Geek
Boy32,7,34,41,81,Generous
Boy33,28,22,23,69,Geek
Boy34,44,92,40,76,Generous
Boy35,74,52,21,37,Miser
Boy36,45,32,37,51,Generous
Boy37,32,43,26,100,Miser
Boy38,93,54,5,25,Miser
Boy39,35,34,74,81,Geek
Boy40,5,84,3,58,Geek
Boy41,31,27,30,43,Generous
Boy42,83,68,77,68,Geek
Boy43,53,54,97,91,Miser
Boy44,11,28,97,81,Geek
Boy45,12,23,15,70,Miser
Boy46,67,22,82,66,Generous
Boy47,33,82,17,65,Geek
Boy48,86,42,18,40,Miser
Boy49,55,100,9,48,Geek
Boy50,54,5,58,59,Geek
Boy51,46,29,87,55,Geek
Boy52,54,22,86,33,Miser
Boy53,43,15,1,63,Generous
Boy54,52,37,27,69,Generous
Boy55,25,27,41,67,Miser
Boy56,100,43,89,3,Geek
Boy57,61,100,11,15,Generous
Boy58,57,88,27,71,Generous
Boy59,66,24,61,65,Generous
Boy60,39,5,4,55,Generous
Boy61,74,40,41,53,Generous
Boy62,8,21,91,82,Geek
Boy63,60,78,78,46,Generous
Boy64,33,63,67,38,Miser
Boy65,62,81,19,89,Miser
Boy66,70,20,43,17,Miser
Boy67,35,96,85,2,Generous
Boy68,28,76,78,84,Geek
Boy69,51,67,0,36,Generous
Boy70,98,87,88,88,Generous
Boy71,54,61,72,22,Miser
Boy72,28,70,14,37,Miser
Boy73,89,44,73,78,Geek
Boy74,18,7,37,46,Miser
Boy75,78,22,41,19,Geek
Boy76,86,71,27,62,Miser
Boy77,91,50,33,11,Generous
Boy78,57,69,3,70,Miser
Boy79,45,2,22,11,Miser
Boy80,84,95,50,32,Generous
Boy81,82,21,13,43,Geek
Boy82,10,4,14,33,Generous
Boy83,22,55,78,43,Miser
Boy84,42,15,0,6,Miser
Boy85,28,44,14,3,Geek
Boy86,12,1,75,1,Geek
Boy87,51,30,18,95,Geek
Boy88,15,26,88,14,Geek
Boy89,93,49,29,64,Miser
Boy90,9,5,78,8,Miser
Boy91,98,67,15,100,Generous
Boy92,42,26,86,96,Miser
Boy93,42,8,10,46,Generous
Boy94,61,38,13,14,Generous
Boy95,32,9,55,5,Miser
Boy96,60,51,63,15,Miser
Boy97,24,18,61,1,Geek
Boy98,80,43,94,42,Miser
Boy99,53,64,76,17,Geek
Boy100,7,22,57,50,Geek
Boy101,88,57,69,64,Geek
Boy102,95,52,40,16,Geek
Boy103,66,37,5,23,Miser
Boy104,4,93,9,16,Geek
Boy105,38,1,0,8,Geek
Boy106,44,48,82,32,Geek
Boy107,47,72,83,64,Generous
Boy108,86,16,73,61,Miser
Boy109,60,57,9,70,Geek
Boy110,40,71,6,1,Geek
Boy111,81,49,71,70,Generous
Boy112,39,47,89,12,Miser
Boy113,90,13,65,95,Generous
Boy114,70,31,97,62,Generous
Boy115,12,16,98,25,Geek
Boy116,16,11,52,91,Generous
Boy117,52,30,75,48,Geek
Boy118,42,59,57,72,Generous
Boy119,64,38,18,74,Miser
Boy120,96,50,6,86,Miser
Boy121,1,83,57,71,Generous
Boy122,27,97,93,64,Generous
Boy123,23,92,33,42,Miser
Boy124,50,91,21,98,Generous
Boy125,65,15,63,62,Geek
Boy126,25,27,34,81,Miser
Boy127,57,46,84,5,Generous
Boy128,88,64,27,57,Geek
Boy129,13,12,63,84,Geek
Boy130,56,76,7,46,Geek
Boy131,58,32,7,3,Miser
Boy132,20,31,20,45,Geek
Boy133,40,88,41,38,Geek
Boy134,76,34,56,67,Geek
Boy135,98,48,27,49,Miser
Boy136,6,15,70,98,Generous
Boy137,70,45,63,78,Geek
Boy138,7,86,1,16,Geek
Boy139,65,91,49,83,Geek
Boy140,82,53,8,14,Miser
Boy141,8,54,69,3,Generous
Boy142,15,38,24,13,Geek
Boy143,39,59,1,44,Generous
Boy144,66,55,78,97,Miser
Boy145,11,3,56,7,Generous
Boy146,71,74,47,69,Geek
Boy147,94,72,19,96,Generous
Boy148,24,58,46,67,Generous
Boy149,19,11,65,18,Geek
Boy150,61,61,81,61,Generous
Boy151,23,29,51,76,Generous
Boy152,70,47,52,49,Geek
Boy153,77,74,75,23,Geek
Boy154,26,80,73,92,Generous
Boy155,43,26,18,29,Miser
Boy156,12,90,10,4,Geek
Boy157,21,81,89,12,Generous
Boy158,22,23,56,49,Miser
Boy159,68,78,67,7,Miser
Boy160,54,5,51,100,Generous
Boy161,7,22,32,45,Geek
Boy162,62,29,29,48,Miser
Boy163,74,84,56,53,Geek
Boy164,75,17,78,64,Geek
Boy165,36,93,30,66,Generous
Boy166,100,19,82,7,Miser
Boy167,65,42,63,27,Geek
Boy168,69,65,78,53,Geek
Boy169,79,70,35,55,Miser
Boy170,95,86,87,47,Miser
Boy171,62,65,30,63,Generous
Boy172,30,45,43,39,Geek
Boy173,13,97,50,57,Miser
Boy174,26,90,44,99,Generous
Boy175,35,7,83,17,Geek
Boy176,54,88,92,87,Generous
Boy177,82,54,76,79,Geek
Boy178,16,59,41,59,Geek
Boy179,50,83,62,88,Generous
Boy180,96,0,74,96,Miser
Boy181,96,26,51,11,Miser
Boy182,10,84,80,12,Geek
Boy183,40,4,62,26,Generous
Boy184,89,73,25,10,Geek
Boy185,25,43,61,92,Geek
Boy186,73,50,47,39,Miser
Boy187,30,68,83,92,Geek
Boy188,50,26,84,84,Miser
Boy189,11,73,47,6,Geek
Boy190,6,39,9,64,Generous
Boy191,21,3,86,78,Generous
Boy192,94,34,11,24,Miser
Boy193,77,98,41,11,Generous
Boy194,10,20,93,0,Generous
Boy195,78,94,35,61,Generous
Boy196,67,79,70,52,Generous
Boy197,50,57,54,22,Miser
Boy198,27,78,11,92,Miser
Boy199,75,40,94,31,Generous
Boy200,33,5,84,88,Generous
