Boy1,25,50,76,25,Generous
Boy2,23,17,18,66,Generous
Boy3,43,35,37,14,Generous
Boy4,0,38,87,74,Miser
Boy5,96,43,100,52,Miser
Boy6,82,65,59,34,Generous
Boy7,33,99,70,49,Generous
Boy8,67,35,73,89,Geek
Boy9,43,51,10,73,Miser
Boy10,53,73,12,98,Miser
Boy11,42,14,58,82,Generous
Boy12,33,3,5,42,Geek
Boy13,83,11,16,17,Generous
Boy14,87,78,47,6,Miser
Boy15,56,79,89,2,Miser
Boy16,44,56,33,71,Generous
Boy17,46,54,26,28,Generous
Boy18,34,94,71,61,Generous
Boy19,45,14,6,21,Miser
Boy20,54,35,57,72,Miser
Boy21,82,75,40,34,Miser
Boy22,37,22,56,37,Miser
Boy23,23,54,82,26,Miser
Boy24,61,30,71,49,Miser
Boy25,31,19,52,29,Geek
Boy26,71,50,14,80,Miser
Boy27,94,17,50,84,Generous
Boy28,38,14,81,76,Generous
Boy29,81,2,42,92,Miser
Boy30,47,62,80,7,Geek
Boy31,78,76,13,55,Miser
Boy32,58,97,37,96,Miser
Boy33,5,17,62,29,Miser
Boy34,73,25,75,2,Geek
Boy35,32,5,92,72,Geek
Boy36,28,85,98,91,Generous
Boy37,85,12,55,76,Generous
Boy38,56,2,76,78,Geek
Boy39,33,11,83,98,Geek
Boy40,85,2,24,48,Geek
Boy41,65,79,18,97,Generous
Boy42,2,92,1,83,Miser
Boy43,15,61,11,67,Miser
Boy44,15,47,17,0,Miser
Boy45,92,85,37,3,Geek
Boy46,20,67,41,4,Geek
Boy47,65,35,31,93,Miser
Boy48,67,24,32,91,Miser
Boy49,7,32,0,0,Geek
Boy50,91,15,35,75,Miser
Boy51,24,84,9,28,Geek
Boy52,69,26,83,15,Miser
Boy53,79,73,20,3,Miser
Boy54,49,49,55,90,Miser
Boy55,95,100,43,62,Geek
Boy56,4,73,91,8,Generous
Boy57,94,38,2,28,Miser
Boy58,60,26,48,46,Miser
Boy59,9,13,48,27,Generous
Boy60,19,78,93,64,Miser
Boy61,13,58,45,91,Miser
Boy62,23,95,37,52,Geek
Boy63,45,92,15,44,Geek
Boy64,18,74,100,4,Miser
Boy65,17,36,24,33,Generous
Boy66,44,54,10,65,Generous
Boy67,12,61,11,99,Generous
Boy68,38,99,99,40,Generous
Boy69,21,94,16,56,Geek
Boy70,90,42,51,99,Geek
Boy71,29,80,45,72,Miser
Boy72,91,27,89,98,Miser
Boy73,31,35,15,20,Miser
Boy74,2,70,58,64,Miser
Boy75,6,2,14,89,Miser
Boy76,89,54,88,23,Miser
Boy77,14,6,57,87,Generous
Boy78,64,94,29,12,Generous
Boy79,51,16,84,70,Geek
Boy80,70,14,76,9,Geek
Boy81,14,25,21,47,Geek
Boy82,28,56,23,34,Miser
Boy83,98,60,42,93,Generous
Boy84,65,6,43,23,Geek
Boy85,87,27,87,2,Geek
Boy86,23,41,65,80,Generous
Boy87,2,83,100,55,Generous
Boy88,61,57,54,90,Geek
Boy89,77,62,32,93,Miser
Boy90,32,67,27,33,Miser
Boy91,0,5,94,81,Miser
Boy92,90,71,27,85,Generous
Boy93,23,67,39,23,Miser
Boy94,92,45,63,16,Miser
Boy95,16,85,70,46,Geek
Boy96,15,92,92,2,Geek
Boy97,7,70,66,65,Geek
Boy98,15,77,0,73,Miser
Boy99,75,53,47,59,Generous
Boy100,59,74,54,90,Generous
Boy101,22,37,94,35,Geek
Boy102,14,62,39,17,Geek
Boy103,61,16,26,54,Generous
Boy104,22,44,47,59,Geek
Boy105,66,50,39,75,Generous
Boy106,51,24,89,25,Miser
Boy107,40,12,78,32,Geek
Boy108,99,18,59,24,Geek
Boy109,83,52,62,9,Generous
Boy110,64,25,79,75,Geek
Boy111,22,18,35,13,Geek
Boy112,80,82,40,45,Geek
Boy113,64,44,81,48,Geek
Boy114,13,50,92,81,Geek
Boy115,100,71,17,58,Geek
Boy116,19,99,72,1,Miser
Boy117,11,7,74,52,Geek
Boy118,68,62,44,61,Geek
Boy119,34,64,83,2,Generous
Boy120,3,45,94,16,Miser
Boy121,97,9,63,78,Geek
Boy122,39,9,0,56,Generous
Boy123,28,87,94,13,Miser
Boy124,55,17,46,84,Miser
Boy125,7,37,77,3,Geek
Boy126,77,11,100,83,Generous
Boy127,34,31,38,81,Miser
Boy128,87,22,3,35,Geek
Boy129,12,50,54,77,Geek
Boy130,83,58,5,9,Miser
Boy131,87,21,33,28,Miser
