Boy1,58,62,55,28,Miser
Boy2,62,48,90,83,Generous
Boy3,69,65,89,81,Generous
Boy4,40,36,27,48,Miser
Boy5,20,41,9,44,Generous
Boy6,50,70,76,70,Miser
Boy7,0,91,84,15,Geek
Boy8,85,81,76,21,Generous
Boy9,71,15,73,32,Generous
Boy10,8,0,65,31,Geek
Boy11,38,32,16,42,Generous
Boy12,89,32,6,34,Geek
Boy13,61,16,67,55,Generous
Boy14,7,26,16,63,Miser
Boy15,51,51,99,25,Miser
Boy16,98,37,95,19,Geek
Boy17,14,44,11,4,Generous
Boy18,18,38,92,47,Miser
Boy19,21,93,19,4,Miser
Boy20,47,65,60,40,Generous
Boy21,52,79,59,45,Miser
Boy22,15,12,91,1,Geek
Boy23,0,80,91,20,Geek
Boy24,86,65,91,46,Miser
Boy25,57,89,85,84,Geek
Boy26,60,12,7,81,Geek
Boy27,54,36,38,80,Generous
Boy28,8,13,48,17,Geek
Boy29,56,56,36,82,Generous
Boy30,25,12,3,81,Miser
Boy31,24,89,56,93,Miser
Boy32,5,7,52,68,Geek
Boy33,8,10,14,52,Generous
Boy34,94,44,45,7,Generous
Boy35,2,64,33,99,Miser
Boy36,1,53,32,77,Generous
Boy37,13,61,58,10,Geek
Boy38,14,12,81,56,Geek
Boy39,68,25,61,94,Generous
Boy40,64,58,63,83,Miser
Boy41,30,50,32,79,Generous
Boy42,46,33,72,7,Miser
Boy43,74,60,82,77,Geek
Boy44,70,78,6,61,Miser
Boy45,98,54,53,92,Geek
Boy46,70,34,28,59,Miser
Boy47,35,5,56,58,Miser
Boy48,21,47,25,49,Geek
Boy49,44,79,64,23,Miser
Boy50,2,89,51,13,Geek
Boy51,90,21,91,97,Geek
Boy52,30,3,81,39,Geek
Boy53,21,99,84,16,Geek
Boy54,74,47,88,1,Miser
Boy55,81,48,66,40,Generous
Boy56,35,70,40,44,Generous
Boy57,17,1,51,11,Miser
Boy58,55,16,98,7,Geek
Boy59,31,37,43,48,Miser
Boy60,51,7,5,34,Generous
Boy61,24,66,34,61,Geek
Boy62,29,56,96,71,Geek
Boy63,99,89,20,58,Geek
Boy64,60,51,92,8,Generous
Boy65,31,24,82,39,Generous
Boy66,71,33,95,21,Geek
Boy67,28,44,70,40,Geek
Boy68,15,51,44,52,Geek
Boy69,95,5,26,57,Geek
Boy70,54,51,41,72,Generous
Boy71,88,86,100,25,Miser
Boy72,74,61,15,4,Miser
Boy73,73,66,18,31,Miser
Boy74,27,66,74,4,Geek
Boy75,4,8,67,84,Miser
Boy76,30,82,88,69,Miser
Boy77,94,94,26,29,Generous
Boy78,51,58,52,75,Generous
Boy79,51,16,68,82,Miser
Boy80,18,31,73,84,Miser
Boy81,22,85,21,73,Geek
Boy82,99,10,20,3,Generous
Boy83,82,78,43,94,Miser
Boy84,72,25,10,66,Miser
Boy85,89,89,69,27,Miser
Boy86,1,42,0,18,Miser
Boy87,10,1,24,93,Generous
Boy88,33,26,31,65,Geek
